Number,Mound,Ditch,St Francis,Platform,Num_Mounds,Max Mound Area (sq ft),Max Mound Height (ft),PFG Type,Easting,Northing,Name
,0.0,0.0,0,0.0,0,0.0,0.0,,704800.0,3867865.0,3SF0416
,0.0,0.0,0,0.0,0,0.0,0.0,,681540.0,3959640.0,Ledbetter
,0.0,0.0,0,0.0,0,0.0,0.0,,681250.0,3961000.0,3CG1101
,0.0,0.0,0,0.0,0,0.0,0.0,,681020.0,3960900.0,3CG1102
,0.0,0.0,0,0.0,0,0.0,0.0,,383070.0,3845260.0,3SC1235
,0.0,0.0,0,0.0,0,0.0,0.0,,382820.0,3844950.0,3SC1236
,0.0,0.0,0,0.0,0,0.0,0.0,,399000.0,3944900.0,3CW0852
,0.0,0.0,0,0.0,0,0.0,0.0,,435165.0,3690480.0,3LA0317
,0.0,0.0,0,0.0,0,0.0,0.0,,438535.0,3687780.0,3LA0318
,0.0,0.0,0,0.0,0,0.0,0.0,,438480.0,3687790.0,3LA0319
,0.0,0.0,0,0.0,0,0.0,0.0,,435435.0,3677600.0,3LA0320
,0.0,0.0,0,0.0,0,0.0,0.0,,435820.0,3677740.0,3LA0321
,0.0,0.0,0,0.0,0,0.0,0.0,,435845.0,3677940.0,3LA0322
,0.0,0.0,0,0.0,0,0.0,0.0,,435900.0,3676930.0,3LA0323
,0.0,0.0,0,0.0,0,0.0,0.0,,434960.0,3702620.0,3LA0324
,0.0,0.0,0,0.0,0,0.0,0.0,,436500.0,3694680.0,3LA0325
,0.0,0.0,0,0.0,0,0.0,0.0,,436320.0,3702290.0,3LA0326
,0.0,0.0,0,0.0,0,0.0,0.0,,436260.0,3702500.0,3LA0327
,0.0,0.0,0,0.0,0,0.0,0.0,,435500.0,3698625.0,3LA0328
,0.0,0.0,0,0.0,0,0.0,0.0,,435040.0,3698700.0,3LA0329
,0.0,0.0,0,0.0,0,0.0,0.0,,435040.0,3699320.0,3LA0330
,0.0,0.0,0,0.0,0,0.0,0.0,,435470.0,3701630.0,3LA0331
,0.0,0.0,0,0.0,0,0.0,0.0,,434845.0,3702040.0,3LA0332
,0.0,0.0,0,0.0,0,0.0,0.0,,557920.0,3983300.0,3BA0260
,0.0,0.0,0,0.0,0,0.0,0.0,,557870.0,3983370.0,3BA0261
,0.0,0.0,0,0.0,0,0.0,0.0,,558020.0,3983180.0,3BA0262
,0.0,0.0,0,0.0,0,0.0,0.0,,559190.0,3982490.0,3BA0263
,0.0,0.0,0,0.0,0,0.0,0.0,,558600.0,3982700.0,3BA0264
,0.0,0.0,0,0.0,0,0.0,0.0,,656690.0,3790575.0,3AR0137
,0.0,0.0,0,0.0,0,0.0,0.0,,650240.0,3787875.0,3AR0138
,0.0,0.0,0,0.0,0,0.0,0.0,,650240.0,3787940.0,3AR0139
,0.0,0.0,0,0.0,0,0.0,0.0,,659900.0,3789700.0,3AR0140
,0.0,0.0,0,0.0,0,0.0,0.0,,655140.0,3790500.0,3AR0141
,0.0,0.0,0,0.0,0,0.0,0.0,,660700.0,3789740.0,C.P. Vittitow Barn
,0.0,0.0,0,0.0,0,0.0,0.0,,661165.0,3792380.0,3AR0143
,0.0,0.0,0,0.0,0,0.0,0.0,,662340.0,3789740.0,3AR0144
,0.0,0.0,0,0.0,0,0.0,0.0,,660700.0,3792940.0,Caney Hunting Club
,0.0,0.0,0,0.0,0,0.0,0.0,,658420.0,3792960.0,Elmo Rogers House
,0.0,0.0,0,0.0,0,0.0,0.0,,650300.0,3791000.0,"Scott Farm Barn, Granary"
,0.0,0.0,0,0.0,0,0.0,0.0,,656480.0,3791400.0,John Alter Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,453510.0,3805510.0,3MN1554
,0.0,0.0,0,0.0,0,0.0,0.0,,630620.0,3825840.0,3PR0142
,0.0,0.0,0,0.0,0,0.0,0.0,,630140.0,3825875.0,3PR0143
,0.0,0.0,0,0.0,0,0.0,0.0,,628920.0,3825870.0,3PR0144
,0.0,0.0,0,0.0,0,0.0,0.0,,647610.0,3825380.0,3PR0145
,0.0,0.0,0,0.0,0,0.0,0.0,,445020.0,3828560.0,3MN1473
,0.0,0.0,0,0.0,0,0.0,0.0,,630850.0,3824080.0,Clearpoint School Site
,0.0,0.0,0,0.0,0,0.0,0.0,,630780.0,3819410.0,3AR0150
,0.0,0.0,0,0.0,0,0.0,0.0,,633970.0,3820960.0,3AR0151
,0.0,0.0,0,0.0,0,0.0,0.0,,634710.0,3825710.0,3AR0152
,0.0,0.0,0,0.0,0,0.0,0.0,,633310.0,3820990.0,3AR0153
,0.0,0.0,0,0.0,0,0.0,0.0,,633740.0,3820970.0,3AR0154
,0.0,0.0,0,0.0,0,0.0,0.0,,633250.0,3824110.0,3AR0155
,0.0,0.0,0,0.0,0,0.0,0.0,,649920.0,3815510.0,South Of The Briar
,0.0,0.0,0,0.0,0,0.0,0.0,,635690.0,3818040.0,The Never Ending Site
,0.0,0.0,0,0.0,0,0.0,0.0,,638920.0,3822920.0,3AR0166
,0.0,0.0,0,0.0,0,0.0,0.0,,638020.0,3825760.0,3PR0146
,0.0,0.0,0,0.0,0,0.0,0.0,,643840.0,3825720.0,3PR0147
,0.0,0.0,0,0.0,0,0.0,0.0,,650210.0,3804460.0,3AR0164
,0.0,0.0,0,0.0,0,0.0,0.0,,655920.0,3802720.0,Road Dump
,0.0,0.0,0,0.0,0,0.0,0.0,,393320.0,3807980.0,3PL0733
,0.0,0.0,0,0.0,0,0.0,0.0,,511300.0,3800250.0,3HS0449
,0.0,0.0,0,0.0,0,0.0,0.0,,648850.0,3802880.0,Campbell Homestead
,0.0,0.0,0,0.0,0,0.0,0.0,,648290.0,3812620.0,3AR0173
,0.0,0.0,0,0.0,0,0.0,0.0,,650410.0,3821360.0,Hog Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,380000.0,3906000.0,3SB1024
,0.0,0.0,0,0.0,0,0.0,0.0,,484910.0,3903870.0,3PP0448
,0.0,0.0,0,0.0,0,0.0,0.0,,635760.0,3819990.0,Rawls Store
,0.0,0.0,0,0.0,0,0.0,0.0,,635760.0,3821620.0,3AR0158
,0.0,0.0,0,0.0,0,0.0,0.0,,635610.0,3823250.0,Granny Green
,0.0,0.0,0,0.0,0,0.0,0.0,,636380.0,3825440.0,3AR0160
,0.0,0.0,0,0.0,0,0.0,0.0,,454300.0,3804350.0,3MN1573
,0.0,0.0,0,0.0,0,0.0,0.0,,454250.0,3804100.0,3MN1574
,0.0,0.0,0,0.0,0,0.0,0.0,,454200.0,3803720.0,3MN1575
,0.0,0.0,0,0.0,0,0.0,0.0,,454250.0,3804640.0,3MN1576
,0.0,0.0,0,0.0,0,0.0,0.0,,620870.0,3838820.0,3PR0161
,0.0,0.0,0,0.0,0,0.0,0.0,,386460.0,3999750.0,3WA1015
,0.0,0.0,0,0.0,0,0.0,0.0,,621670.0,3840340.0,3PR0160
,0.0,0.0,0,0.0,0,0.0,0.0,,647200.0,3830310.0,Earl George House
,0.0,0.0,0,0.0,0,0.0,0.0,,643920.0,3823720.0,John Leder House
,0.0,0.0,0,0.0,0,0.0,0.0,,628130.0,3827560.0,3PR0151
,0.0,0.0,0,0.0,0,0.0,0.0,,627260.0,3827500.0,3PR0153
,0.0,0.0,0,0.0,0,0.0,0.0,,631260.0,3827510.0,3PR0159
,0.0,0.0,0,0.0,0,0.0,0.0,,630860.0,3827500.0,3PR0158
,0.0,0.0,0,0.0,0,0.0,0.0,,628180.0,3829100.0,3PR0157
,0.0,0.0,0,0.0,0,0.0,0.0,,625300.0,3827530.0,3PR0152
,0.0,0.0,0,0.0,0,0.0,0.0,,625800.0,3830700.0,3PR0150
,0.0,0.0,0,0.0,0,0.0,0.0,,624150.0,3828320.0,3PR0154
,0.0,0.0,0,0.0,0,0.0,0.0,,632900.0,3835500.0,3PR0149
,0.0,0.0,0,0.0,0,0.0,0.0,,631380.0,3837180.0,3PR0155
,0.0,0.0,0,0.0,0,0.0,0.0,,633280.0,3834000.0,3PR0156
,0.0,0.0,0,0.0,0,0.0,0.0,,643470.0,3825910.0,3PR0162
,0.0,0.0,0,0.0,0,0.0,0.0,,640730.0,3823880.0,Otto Rubach House
,0.0,0.0,0,0.0,0,0.0,0.0,,655990.0,3806100.0,Ida Marlowe House
,0.0,0.0,0,0.0,0,0.0,0.0,,653300.0,3806140.0,Bennett House
,0.0,0.0,0,0.0,0,0.0,0.0,,650780.0,3802770.0,Relvea Barns
,0.0,0.0,0,0.0,0,0.0,0.0,,438385.0,3827970.0,3MN1601
,0.0,0.0,0,0.0,0,0.0,0.0,,638980.0,3831290.0,3PR0163
,0.0,0.0,0,0.0,0,0.0,0.0,,638810.0,3828920.0,3PR0170
,0.0,0.0,0,0.0,0,0.0,0.0,,565880.0,3982570.0,3ST0232
,0.0,0.0,0,0.0,0,0.0,0.0,,450580.0,3828860.0,3PR0171
,0.0,0.0,0,0.0,0,0.0,0.0,,565770.0,3982840.0,3ST0233
,0.0,0.0,0,0.0,0,0.0,0.0,,563810.0,3985430.0,3ST0234
,0.0,0.0,0,0.0,0,0.0,0.0,,563730.0,3985550.0,3ST0235
,0.0,0.0,0,0.0,0,0.0,0.0,,562920.0,3986010.0,3ST0236
,0.0,0.0,0,0.0,0,0.0,0.0,,563750.0,3985550.0,3ST0237
,0.0,0.0,0,0.0,0,0.0,0.0,,563600.0,3986180.0,3ST0238
,0.0,0.0,0,0.0,0,0.0,0.0,,567500.0,3981860.0,3ST0239
,0.0,0.0,0,0.0,0,0.0,0.0,,510600.0,3798140.0,3HS0450
,0.0,0.0,0,0.0,0,0.0,0.0,,552040.0,3999960.0,3BA0265
,0.0,0.0,0,0.0,0,0.0,0.0,,631640.0,3825850.0,3PR0164
,0.0,0.0,0,0.0,0,0.0,0.0,,633340.0,3829060.0,3PR0165
,0.0,0.0,0,0.0,0,0.0,0.0,,633160.0,3828910.0,3PR0166
,0.0,0.0,0,0.0,0,0.0,0.0,,635220.0,3829020.0,3PR0167
,0.0,0.0,0,0.0,0,0.0,0.0,,635790.0,3829040.0,3PR0168
,0.0,0.0,0,0.0,0,0.0,0.0,,521500.0,3817400.0,3HS0448
,0.0,0.0,0,0.0,0,0.0,0.0,,637330.0,3828990.0,3PR0169
,0.0,0.0,0,0.0,0,0.0,0.0,,392960.0,3837920.0,3PL0737
,0.0,0.0,0,0.0,0,0.0,0.0,,396690.0,3837370.0,3PL0738
,0.0,0.0,0,0.0,0,0.0,0.0,,396640.0,3837020.0,3PL0739
,0.0,0.0,0,0.0,0,0.0,0.0,,396410.0,3836980.0,3PL0740
,0.0,0.0,0,0.0,0,0.0,0.0,,396250.0,3837180.0,3PL0741
,0.0,0.0,0,0.0,0,0.0,0.0,,396840.0,3837350.0,3PL0742
,0.0,0.0,0,0.0,0,0.0,0.0,,396820.0,3837590.0,3PL0743
,0.0,0.0,0,0.0,0,0.0,0.0,,396750.0,3837570.0,3PL0744
,0.0,0.0,0,0.0,0,0.0,0.0,,396370.0,3837420.0,3PL0745
,0.0,0.0,0,0.0,0,0.0,0.0,,396350.0,3837250.0,3PL0746
,0.0,0.0,0,0.0,0,0.0,0.0,,657750.0,3762000.0,3AR0134
,0.0,0.0,0,0.0,0,0.0,0.0,,658500.0,3762180.0,3AR0135
,0.0,0.0,0,0.0,0,0.0,0.0,,657450.0,3763120.0,3AR0136
,0.0,0.0,0,0.0,0,0.0,0.0,,376470.0,3764880.0,3SV0290
,0.0,0.0,0,0.0,0,0.0,0.0,,588800.0,3827250.0,3PU0458
,0.0,0.0,0,0.0,0,0.0,0.0,,683575.0,3803400.0,3MO0064
,0.0,0.0,0,0.0,0,0.0,0.0,,706530.0,3926630.0,3PO0590
,0.0,0.0,0,0.0,0,0.0,0.0,,394750.0,3834550.0,3PL0759
,0.0,0.0,0,0.0,0,0.0,0.0,,394980.0,3834000.0,3PL0760
,0.0,0.0,0,0.0,0,0.0,0.0,,395095.0,3834490.0,3PL0761
,0.0,0.0,0,0.0,0,0.0,0.0,,395080.0,3834250.0,3PL0762
,0.0,0.0,0,0.0,0,0.0,0.0,,394560.0,3834580.0,3PL0763
,0.0,0.0,0,0.0,0,0.0,0.0,,395580.0,3834320.0,3PL0764
,0.0,0.0,0,0.0,0,0.0,0.0,,488650.0,3896320.0,3PP0449
,0.0,0.0,0,0.0,0,0.0,0.0,,641180.0,3843900.0,3PR0173
,0.0,0.0,0,0.0,0,0.0,0.0,,524870.0,3892940.0,3CN0243
,0.0,0.0,0,0.0,0,0.0,0.0,,525140.0,3891140.0,3CN0244
,0.0,0.0,0,0.0,0,0.0,0.0,,525245.0,3890820.0,3CN0245
,0.0,0.0,0,0.0,0,0.0,0.0,,528850.0,3886920.0,3CN0246
,0.0,0.0,0,0.0,0,0.0,0.0,,529060.0,3886960.0,3CN0247
,0.0,0.0,0,0.0,0,0.0,0.0,,524700.0,3888980.0,3CN0248
,0.0,0.0,0,0.0,0,0.0,0.0,,525240.0,3890140.0,3CN0249
,0.0,0.0,0,0.0,0,0.0,0.0,,524160.0,3892510.0,3CN0250
,0.0,0.0,0,0.0,0,0.0,0.0,,648100.0,3834090.0,Shell Button Site
,0.0,0.0,0,0.0,0,0.0,0.0,,645580.0,3838700.0,3PR0174
,0.0,0.0,0,0.0,0,0.0,0.0,,641550.0,3843530.0,3PR0175
,0.0,0.0,0,0.0,0,0.0,0.0,,641580.0,3843990.0,3PR0176
,0.0,0.0,0,0.0,0,0.0,0.0,,397320.0,3836130.0,3PL0747
,0.0,0.0,0,0.0,0,0.0,0.0,,397290.0,3835960.0,3PL0748
,0.0,0.0,0,0.0,0,0.0,0.0,,645650.0,3840120.0,3PR0177
,0.0,0.0,0,0.0,0,0.0,0.0,,396960.0,3837550.0,3PL0749
,0.0,0.0,0,0.0,0,0.0,0.0,,397500.0,3836600.0,3PL0750
,0.0,0.0,0,0.0,0,0.0,0.0,,397385.0,3836210.0,3PL0751
,0.0,0.0,0,0.0,0,0.0,0.0,,397890.0,3836190.0,3PL0752
,0.0,0.0,0,0.0,0,0.0,0.0,,397795.0,3836320.0,3PL0753
,0.0,0.0,0,0.0,0,0.0,0.0,,398035.0,3836075.0,3PL0754
,0.0,0.0,0,0.0,0,0.0,0.0,,397965.0,3835980.0,3PL0755
,0.0,0.0,0,0.0,0,0.0,0.0,,397320.0,3836020.0,3PL0756
,0.0,0.0,0,0.0,0,0.0,0.0,,397205.0,3835685.0,3PL0757
,0.0,0.0,0,0.0,0,0.0,0.0,,397300.0,3835475.0,3PL0758
,0.0,0.0,0,0.0,0,0.0,0.0,,642630.0,3838710.0,3PR0178
,0.0,0.0,0,0.0,0,0.0,0.0,,454090.0,3803700.0,3MN1577
,0.0,0.0,0,0.0,0,0.0,0.0,,641810.0,3838590.0,3PR0179
,0.0,0.0,0,0.0,0,0.0,0.0,,638820.0,3844960.0,3PR0180
,0.0,0.0,0,0.0,0,0.0,0.0,,638860.0,3845840.0,3PR0181
,0.0,0.0,0,0.0,0,0.0,0.0,,645590.0,3838320.0,3PR0182
,0.0,0.0,0,0.0,0,0.0,0.0,,405516.0,3802634.0,3PL0734
,0.0,0.0,0,0.0,0,0.0,0.0,,641520.0,3839490.0,3PR0183
,0.0,0.0,0,0.0,0,0.0,0.0,,639060.0,3842040.0,3PR0184
,0.0,0.0,0,0.0,0,0.0,0.0,,644020.0,3833700.0,3MO0066
,0.0,0.0,0,0.0,0,0.0,0.0,,645600.0,3839140.0,3PR0185
,0.0,0.0,0,0.0,0,0.0,0.0,,453250.0,3802560.0,3MN1584
,0.0,0.0,0,0.0,0,0.0,0.0,,453240.0,3802660.0,3MN1585
,0.0,0.0,0,0.0,0,0.0,0.0,,452960.0,3802550.0,3MN1586
,0.0,0.0,0,0.0,0,0.0,0.0,,453080.0,3802450.0,3MN1587
,0.0,0.0,0,0.0,0,0.0,0.0,,453150.0,3802470.0,3MN1588
,0.0,0.0,0,0.0,0,0.0,0.0,,452900.0,3802580.0,3MN1589
,0.0,0.0,0,0.0,0,0.0,0.0,,452780.0,3802480.0,3MN1590
,0.0,0.0,0,0.0,0,0.0,0.0,,645600.0,3838610.0,3PR0186
,0.0,0.0,0,0.0,0,0.0,0.0,,452880.0,3802440.0,3MN1583
,0.0,0.0,0,0.0,0,0.0,0.0,,453550.0,3802820.0,3MN1581
,0.0,0.0,0,0.0,0,0.0,0.0,,453750.0,3803120.0,3MN1582
,0.0,0.0,0,0.0,0,0.0,0.0,,405340.0,3830550.0,3PL0735
,0.0,0.0,0,0.0,0,0.0,0.0,,378700.0,3850500.0,3SC1290
,0.0,0.0,0,0.0,0,0.0,0.0,,406110.0,3831240.0,3PL0736
,0.0,0.0,0,0.0,0,0.0,0.0,,648140.0,3831300.0,3MO0067
,0.0,0.0,0,0.0,0,0.0,0.0,,451960.0,3805640.0,3MN1578
,0.0,0.0,0,0.0,0,0.0,0.0,,451940.0,3805390.0,3MN1579
,0.0,0.0,0,0.0,0,0.0,0.0,,451750.0,3805400.0,3MN1580
,0.0,0.0,0,0.0,0,0.0,0.0,,635400.0,3842100.0,3PR0191
,0.0,0.0,0,0.0,0,0.0,0.0,,456740.0,3808980.0,3MN1592
,0.0,0.0,0,0.0,0,0.0,0.0,,640890.0,3846290.0,3PR0187
,0.0,0.0,0,0.0,0,0.0,0.0,,457020.0,3808960.0,3MN1593
,0.0,0.0,0,0.0,0,0.0,0.0,,443320.0,3813000.0,3MN1591
,0.0,0.0,0,0.0,0,0.0,0.0,,640890.0,3846600.0,3PR0192
,0.0,0.0,0,0.0,0,0.0,0.0,,440370.0,3872860.0,3YE0708
,0.0,0.0,0,0.0,0,0.0,0.0,,640660.0,3846340.0,3PR0188
,0.0,0.0,0,0.0,0,0.0,0.0,,638320.0,3849520.0,3PR0189
,0.0,0.0,0,0.0,0,0.0,0.0,,434440.0,3804000.0,3MN1594
,0.0,0.0,0,0.0,0,0.0,0.0,,639180.0,3849630.0,3PR0190
,0.0,0.0,0,0.0,0,0.0,0.0,,391750.0,3846920.0,3SC1237
,0.0,0.0,0,0.0,0,0.0,0.0,,640890.0,3850820.0,3PR0193
,0.0,0.0,0,0.0,0,0.0,0.0,,435270.0,3827450.0,3MN1595
,0.0,0.0,0,0.0,0,0.0,0.0,,630180.0,3833880.0,3PR0172
,0.0,0.0,0,0.0,0,0.0,0.0,,419120.0,3947380.0,3FR0363
,0.0,0.0,0,0.0,0,0.0,0.0,,625630.0,3657280.0,Reid
,0.0,0.0,0,0.0,0,0.0,0.0,,735400.0,4034700.0,Colette
,0.0,0.0,0,0.0,0,0.0,0.0,,710940.0,4033400.0,Jones Place
,0.0,0.0,0,0.0,0,0.0,0.0,,734020.0,4030650.0,3CY0073
,0.0,0.0,0,0.0,0,0.0,0.0,,730070.0,4028280.0,3CY0211
,0.0,0.0,0,0.0,0,0.0,0.0,,602590.0,3731710.0,3DR0146
,0.0,0.0,0,0.0,0,0.0,0.0,,701370.0,3991180.0,"Dalton Field, Sloan"
,0.0,0.0,0,0.0,0,0.0,0.0,,698620.0,3987620.0,3GE0275
,0.0,0.0,0,0.0,0,0.0,0.0,,697500.0,3986120.0,3GE0315
,0.0,0.0,0,0.0,0,0.0,0.0,,606770.0,3764160.0,Turtle Creek
,0.0,0.0,0,0.0,0,0.0,0.0,,609050.0,3763040.0,White Cemetery
,0.0,0.0,0,0.0,0,0.0,0.0,,614250.0,3759810.0,Appleby
,0.0,0.0,0,0.0,0,0.0,0.0,,627910.0,3740980.0,Ables Creek Terrace
,0.0,0.0,0,0.0,0,0.0,0.0,,714650.0,4009350.0,Beech Grove
,0.0,0.0,0,0.0,0,0.0,0.0,,596580.0,3688900.0,Evans Place Field
,0.0,0.0,0,0.0,0,0.0,0.0,,625320.0,3722980.0,3DR0036
,0.0,0.0,0,0.0,0,0.0,0.0,,593280.0,3700710.0,Dripping Springs
,0.0,0.0,0,0.0,0,0.0,0.0,,731200.0,4025150.0,Howell
,0.0,0.0,0,0.0,0,0.0,0.0,,729650.0,4023000.0,Furtrell
,0.0,0.0,0,0.0,0,0.0,0.0,,710260.0,4031760.0,Teasley Place
,0.0,0.0,0,0.0,0,0.0,0.0,,712840.0,4030920.0,Woods Place
,0.0,0.0,0,0.0,0,0.0,0.0,,710610.0,4030490.0,Mathis Place
,0.0,0.0,0,0.0,0,0.0,0.0,,704330.0,4022530.0,Bradshaw Place
,0.0,0.0,0,0.0,0,0.0,0.0,,710940.0,4020920.0,Allen Cemetery
,0.0,0.0,0,0.0,0,0.0,0.0,,731640.0,4026080.0,Huggins
,0.0,0.0,0,0.0,0,0.0,0.0,,703160.0,4035240.0,Clovis
,0.0,0.0,0,0.0,0,0.0,0.0,,702610.0,3991460.0,Forkum Place
,0.0,0.0,0,0.0,0,0.0,0.0,,699080.0,3993650.0,Delaney Place
,0.0,0.0,0,0.0,0,0.0,0.0,,740830.0,4004590.0,Nailing
,0.0,0.0,0,0.0,0,0.0,0.0,,733220.0,3994890.0,Griffin
,0.0,0.0,0,0.0,0,0.0,0.0,,729630.0,3987520.0,Hammon Place
,0.0,0.0,0,0.0,0,0.0,0.0,,698150.0,3985600.0,"Sloan, W.C. Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,700250.0,3985700.0,"Nutt, Richard Behind Hous"
,0.0,0.0,0,0.0,0,0.0,0.0,,698700.0,3984120.0,Kaylor Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,733760.0,3983500.0,3GE0118
,0.0,0.0,0,0.0,0,0.0,0.0,,728000.0,3985300.0,Higgins #3
,0.0,0.0,0,0.0,0,0.0,0.0,,707240.0,3996750.0,3GE0153
,0.0,0.0,0,0.0,0,0.0,0.0,,706660.0,3994480.0,3GE0193
,0.0,0.0,0,0.0,0,0.0,0.0,,706720.0,3994230.0,3GE0194
,0.0,0.0,0,0.0,0,0.0,0.0,,699270.0,4012600.0,King
,0.0,0.0,0,0.0,0,0.0,0.0,,720000.0,3994890.0,3GE0250
,0.0,0.0,0,0.0,0,0.0,0.0,,699200.0,4013000.0,3GE0313
,0.0,0.0,0,0.0,0,0.0,0.0,,705810.0,4009080.0,Tower
,0.0,0.0,0,0.0,0,0.0,0.0,,711050.0,4002500.0,Lands
,0.0,0.0,0,0.0,0,0.0,0.0,,709800.0,4009700.0,3GE0080
,0.0,0.0,0,0.0,0,0.0,0.0,,736660.0,3997460.0,Bard
,0.0,0.0,0,0.0,0,0.0,0.0,,744530.0,4040210.0,Mccrory
,0.0,0.0,0,0.0,0,0.0,0.0,,736470.0,4037140.0,"Parrish, V."
,0.0,0.0,0,0.0,0,0.0,0.0,,736470.0,4037140.0,"Parrish, V."
,0.0,0.0,0,0.0,0,0.0,0.0,,737020.0,4035220.0,Marlie
,0.0,0.0,0,0.0,0,0.0,0.0,,733370.0,4039710.0,"Parrish, S."
,0.0,0.0,0,0.0,0,0.0,0.0,,745010.0,4035470.0,Cache River
,0.0,0.0,0,0.0,0,0.0,0.0,,730260.0,4030860.0,Allen
,0.0,0.0,0,0.0,0,0.0,0.0,,702050.0,4034700.0,Rattlesnake Hill
,0.0,0.0,0,0.0,0,0.0,0.0,,716400.0,4029780.0,3CY0271
,0.0,0.0,0,0.0,0,0.0,0.0,,709250.0,4026900.0,3CY0266
,0.0,0.0,0,0.0,0,0.0,0.0,,717740.0,4031620.0,3CY0274
,0.0,0.0,0,0.0,0,0.0,0.0,,711980.0,4025940.0,3CY0098
,0.0,0.0,0,0.0,0,0.0,0.0,,706740.0,4038860.0,3CY0285
,0.0,0.0,0,0.0,0,0.0,0.0,,700650.0,4037200.0,Laughlin Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,702600.0,4035000.0,Brownfield
,0.0,0.0,0,0.0,0,0.0,0.0,,722900.0,4041050.0,Briney
,0.0,0.0,0,0.0,0,0.0,0.0,,707800.0,4026050.0,Dalton Hill
,0.0,0.0,0,0.0,0,0.0,0.0,,721000.0,4035640.0,3CY0113
,0.0,0.0,0,0.0,0,0.0,0.0,,714750.0,4031740.0,3CY0277
,0.0,0.0,0,0.0,0,0.0,0.0,,708600.0,4026500.0,3CY0308
,0.0,0.0,0,0.0,0,0.0,0.0,,708300.0,4025650.0,3CY0312
,0.0,0.0,0,0.0,0,0.0,0.0,,705850.0,4023630.0,3CY0325
,0.0,0.0,0,0.0,0,0.0,0.0,,716640.0,4029250.0,3CY0330
,0.0,0.0,0,0.0,0,0.0,0.0,,723640.0,4040550.0,3CY0332
,0.0,0.0,0,0.0,0,0.0,0.0,,717350.0,4029550.0,"Moore, Paul"
,0.0,0.0,0,0.0,0,0.0,0.0,,695360.0,3982650.0,"Watkins, Cleo"
,0.0,0.0,0,0.0,0,0.0,0.0,,755830.0,4036130.0,Medford 5-88
,0.0,0.0,0,0.0,0,0.0,0.0,,708200.0,4010750.0,Halpole
,0.0,0.0,0,0.0,0,0.0,0.0,,728140.0,4035670.0,Rice
,0.0,0.0,0,0.0,0,0.0,0.0,,701350.0,3991540.0,Bard
,0.0,0.0,0,0.0,0,0.0,0.0,,734970.0,4001210.0,Taylor Place
,0.0,0.0,0,0.0,0,0.0,0.0,,735030.0,4002080.0,Swink
,0.0,0.0,0,0.0,0,0.0,0.0,,698210.0,3988900.0,3GE0030
,0.0,0.0,0,0.0,0,0.0,0.0,,700000.0,3990360.0,Frank Ridge Walnut Corner
,0.0,0.0,0,0.0,0,0.0,0.0,,700870.0,3990760.0,"Warner, A.F. Behind House"
,0.0,0.0,0,0.0,0,0.0,0.0,,700370.0,3986020.0,"Nutt, Richard Front House"
,0.0,0.0,0,0.0,0,0.0,0.0,,697680.0,3984910.0,"Sloan, W.C. Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,697750.0,3984680.0,"Fielder, H.B.Cotton Field"
,0.0,0.0,0,0.0,0,0.0,0.0,,695300.0,3990700.0,3GE0052
,0.0,0.0,0,0.0,0,0.0,0.0,,695340.0,3990850.0,3GE0053
,0.0,0.0,0,0.0,0,0.0,0.0,,698320.0,3990380.0,3GE0056
,0.0,0.0,0,0.0,0,0.0,0.0,,717300.0,4012180.0,Bolick #1
,0.0,0.0,0,0.0,0,0.0,0.0,,696520.0,3984610.0,"Fielder, G.E.Cotton Patch"
,0.0,0.0,0,0.0,0,0.0,0.0,,695620.0,3984290.0,Big Island
,0.0,0.0,0,0.0,0,0.0,0.0,,725730.0,3983880.0,3GE0070
,0.0,0.0,0,0.0,0,0.0,0.0,,706400.0,3993080.0,3GE0179
,0.0,0.0,0,0.0,0,0.0,0.0,,700990.0,3998180.0,3GE0221
,0.0,0.0,0,0.0,0,0.0,0.0,,696540.0,3984480.0,3GE0233
,0.0,0.0,0,0.0,0,0.0,0.0,,702550.0,3991400.0,3GE0243
,0.0,0.0,0,0.0,0,0.0,0.0,,702470.0,3991930.0,3GE0245
,0.0,0.0,0,0.0,0,0.0,0.0,,702640.0,3991900.0,3GE0246
,0.0,0.0,0,0.0,0,0.0,0.0,,702560.0,3991660.0,3GE0249
,0.0,0.0,0,0.0,0,0.0,0.0,,696140.0,3985740.0,"Lee, Richard"
,0.0,0.0,0,0.0,0,0.0,0.0,,703050.0,3992100.0,3GE0320
,0.0,0.0,0,0.0,0,0.0,0.0,,699600.0,4013700.0,3GE0311
,0.0,0.0,0,0.0,0,0.0,0.0,,704060.0,4008940.0,Fossett #2
,0.0,0.0,0,0.0,0,0.0,0.0,,701430.0,4006330.0,3GE0168
,0.0,0.0,0,0.0,0,0.0,0.0,,699880.0,3990060.0,3GE0078
,0.0,0.0,0,0.0,0,0.0,0.0,,700940.0,3991120.0,Blade
,0.0,0.0,0,0.0,0,0.0,0.0,,701680.0,3987020.0,3GE0115
,0.0,0.0,0,0.0,0,0.0,0.0,,698070.0,3985200.0,"Sloan, W.C. (Far Ridge)"
