seed,nc,prec,rec,fst_bo,jk0,jk1,jk2,jk3,jk4,jk5,jk6,jk7
406,2.0,0.1951219512195122,1.0,0.006539021792103632,0.005497158474764492,0.006457886508234293,0.004353704146371658,0.006299277998955452,0.007033384650745452,0.006606740989034294,0.005307006141124973,0.006338495580254612
407,2.0,0.18181818181818182,1.0,0.003914303025852483,0.0033714605170421367,0.004060661198039287,0.002381414987645987,0.004773752074368724,0.004370368548060927,0.003911857867412819,0.0034521305405496414,0.0042455645410728075
408,2.0,0.18604651162790697,1.0,0.006212858869337376,0.005353793063195028,0.006171600933069497,0.0037205711536724578,0.0062652754492601515,0.007240405928792737,0.006290812059161057,0.004709194305978383,0.005319227194931712
409,2.0,0.14634146341463414,0.75,0.0032293352112802752,0.0029601876492980337,0.003255892801578133,0.0023594735710420096,0.003131482903419639,0.003782626143862021,0.003253589438222728,0.002803049564191682,0.003569166010627852
410,2.0,0.16666666666666666,0.875,0.006980114289281242,0.0068841039951863916,0.007010344317576639,0.0037273245735509634,0.006053816812757736,0.007910647956614614,0.0071172908064931085,0.006267495433997884,0.005223216946655447
411,2.0,0.2,1.0,0.004383725996654434,0.004264606727226504,0.004434143916979013,0.0044738555900108,0.002734768266425278,0.004606024797276109,0.004387953011423002,0.004111331844407751,0.003941253767855604
412,2.0,0.18181818181818182,1.0,0.003671772779113258,0.003976892405991053,0.0037095831077352866,0.004564380765848042,0.0033182258071495787,0.003993588094114217,0.0036804441881157224,0.003995352370963895,0.0038110762771374823
413,2.0,0.16279069767441862,0.875,0.0036354531494173386,0.003461786069151644,0.003543697225679487,0.0028791907198819243,0.003412701313309874,0.003817312587407053,0.003636688989326798,0.0031115947054856153,0.003071722658050637
414,2.0,0.1590909090909091,0.875,0.003252163765359181,0.0026521983117670216,0.0030843899552053804,0.0025403561114139515,0.0027924504457077235,0.0035492057608637988,0.003291528098642011,0.003253417807405456,0.003056489408478726
415,2.0,0.1702127659574468,1.0,0.004803791297603181,0.004377874092761338,0.004895942247887794,0.004343558490822096,0.0027679770858670435,0.005957894608736754,0.004909623976381219,0.004349245913315142,0.004630675909769405
416,2.0,0.20512820512820512,1.0,0.011877748739072493,0.01303744562854952,0.012151068503029197,0.009560427280399663,0.0037687275815178143,0.011448400579154546,0.012068150263189867,0.009187410036465709,0.012172899132597094
417,3.0,0.21212121212121213,0.875,0.0037506068449224793,0.004413620561062612,0.003688422913457765,0.003145149155517544,0.00293016202460352,0.004235438958981107,0.0037671669012335623,0.0029937981226459357,0.0036575837633937773
418,2.0,0.17142857142857143,0.75,0.004060344766839783,0.0036182516118260684,0.0037119723110553846,0.00370799222686374,0.0018409098029713426,0.004605270839956045,0.004112432532711035,0.004837734764847536,0.004392236554738628
419,2.0,0.18181818181818182,1.0,0.004302478591320092,0.004118078408593441,0.0042856961625099485,0.0034586030615641698,0.0038044497892136876,0.004179832001588556,0.004236386433656325,0.003950424080688103,0.004518511321737357
420,2.0,0.18181818181818182,1.0,0.0028546276855929164,0.002504431657230973,0.002786052094685029,0.0020630801289585666,0.0028235683969467483,0.0032896555843745117,0.002877874636966323,0.002956012755708514,0.002484403797932783
421,2.0,0.175,0.875,0.0060510342139475605,0.005618948079715129,0.006059484983768568,0.0038483246340339666,0.005633816185369518,0.006121462600879644,0.006127911993969394,0.0056659489175192,0.005759612697712628
422,2.0,0.17777777777777778,1.0,0.004783895434800685,0.00472172728438736,0.004913179708368375,0.0032296720064473833,0.0026543825262982587,0.005653401540138932,0.004863144159456989,0.0039658219273185965,0.004750402398960698
423,3.0,0.2916666666666667,0.875,0.005254693288058115,0.005746032317104984,0.005207764520405499,0.004785143598273396,0.0037720690749265466,0.005494449015273572,0.005277075158535231,0.0057487597814871345,0.006004769846302876
424,2.0,0.19047619047619047,1.0,0.0033723777789057686,0.0030024979304757856,0.0033618416389188123,0.0030667635410502624,0.0030094160858293,0.003583324304847667,0.003340728676656587,0.0031974155548770656,0.003352047270032726
425,2.0,0.18181818181818182,1.0,0.009879550824226093,0.00833816290700502,0.01012813997685859,0.006661760506407558,0.006067890077745507,0.0116221657089379,0.009985942411567457,0.005686277775371446,0.0103616902595997
426,2.0,0.18604651162790697,1.0,0.003999491714720484,0.003231852442515332,0.004063344091089132,0.0029306216576839056,0.0027756458684760543,0.0038858820574710004,0.004072478719910691,0.003852783282050294,0.004151339755071274
427,2.0,0.18421052631578946,0.875,0.0036901629893605526,0.0037397450225086786,0.0036338095037722422,0.002113203126959398,0.0035690695487189776,0.004302723949915385,0.0037029851393295785,0.0035777715973768984,0.003672426350174106
428,2.0,0.18604651162790697,1.0,0.005596670110386699,0.005766831620536293,0.005762091969669793,0.005208423078646615,0.002502314247365394,0.005917185010418002,0.005556650040041149,0.004239119404827902,0.005675078262036395
429,2.0,0.20512820512820512,1.0,0.004518282621388774,0.0044175554035432085,0.004628456743705765,0.003400625695492987,0.003614382548721324,0.00509099675662729,0.00446863738775479,0.0037339810325926303,0.004716767069706265
430,2.0,0.17073170731707318,0.875,0.005230325387075993,0.003745759618887722,0.005462375369436853,0.0043949877532142665,0.003162613839108322,0.00590245098588995,0.0053058138468189495,0.005027239223596185,0.0052451488488814285
431,2.0,0.18604651162790697,1.0,0.004592838181728431,0.0039603091441383085,0.004549432053035526,0.0027222790775283273,0.004116136771051518,0.0048098052222376704,0.0046516657255731555,0.004293357276533733,0.004790543577981096
432,2.0,0.19047619047619047,1.0,0.0043671810352999595,0.004174382214442936,0.0043394150186713935,0.003129578907517196,0.00409664898402205,0.0052335891809693275,0.004430933421376644,0.004563512519423225,0.004511466457074497
433,2.0,0.1388888888888889,0.625,0.002583778211922742,0.0024948211557496453,0.0027453642791712167,0.002355627239164085,0.0025800864366435365,0.002965654701384922,0.002617836446116553,0.002224743081445944,0.002326517232278967
434,2.0,0.1951219512195122,1.0,0.005378662012118625,0.004165901338983586,0.005398556303347554,0.005515428713573995,0.004382190898591044,0.0052261769971689775,0.005421294591905874,0.004084565824920647,0.004554252857592791
435,2.0,0.17777777777777778,1.0,0.005391911562401875,0.005038987910056279,0.005290726278111853,0.003768623126589765,0.004645497659095709,0.0055656703041651765,0.005430898349760654,0.004055667417672207,0.0050234244374376125
436,2.0,0.16666666666666666,0.875,0.005707540616920161,0.005225011300159677,0.00580075527976333,0.003955912275598361,0.0031340357791710275,0.005599311647010994,0.005734686662975901,0.005356910443461074,0.0059744051792710445
437,2.0,0.19047619047619047,1.0,0.004228160124908424,0.004156895973044596,0.004277537297441279,0.004490493921532971,0.0024782564752589653,0.004651238777442581,0.00432835255591242,0.0035955885193055016,0.004144145786989404
438,2.0,0.17777777777777778,1.0,0.004020253921435268,0.0036222726755255146,0.004094244614337919,0.0029729888724267235,0.0021542099158192427,0.004545234444111535,0.00405188747387963,0.004278632290043295,0.00415495806918564
439,2.0,0.2,1.0,0.0063083308351366465,0.005091639962746235,0.006293447146766177,0.003742076038809646,0.007592717156407008,0.0071341430085544045,0.006280184175655646,0.004781898612430048,0.006261171737092965
440,2.0,0.18604651162790697,1.0,0.004242260807457546,0.003677593157842927,0.004351623293971389,0.004776608982209173,0.004045847500072624,0.00390949117820085,0.004216747542093933,0.0037941117225352965,0.004186320975486592
441,2.0,0.14634146341463414,0.75,0.0027141112839347624,0.0031904738252241916,0.0026027612554942016,0.0020749577485438273,0.0017249841915018378,0.0025231766611910683,0.0027053437340080273,0.003178167980423845,0.002479765266244395
442,2.0,0.17777777777777778,1.0,0.0042702919936727845,0.003949430443496789,0.0044101933915017405,0.004219379983623571,0.004474357580463348,0.004496007879833543,0.004308166477916465,0.004215788402642733,0.004550269593405172
443,3.0,0.21621621621621623,1.0,0.00706729263060361,0.0064494202377575185,0.007323093341479746,0.005754437613842357,0.004951005297147356,0.00770817795850926,0.007129056227829874,0.006310441409315812,0.007015443450397016
444,2.0,0.16666666666666666,0.875,0.005442679339490066,0.004768594337282122,0.005425863038155342,0.0038817293473893135,0.0029256287824444716,0.006824310814092926,0.005427366802726312,0.004513277928482973,0.005558524369152481
445,2.0,0.18604651162790697,1.0,0.003349903579337767,0.0031906077772720287,0.003436845073882321,0.0028181173748412607,0.00178499853932065,0.003776386624455262,0.003351379799104,0.0037209437764697878,0.003574247133036089
446,3.0,0.4375,0.875,0.007249724460176313,0.005330587124060237,0.00741627837053336,0.005200957668244976,0.005620772434263906,0.007700953738941363,0.007142055524349014,0.005523079497741491,0.0069386322344577415
447,2.0,0.16279069767441862,0.875,0.003501023494312638,0.003401953020907343,0.0035762097716857655,0.0029644753526353656,0.0027677337647935662,0.0037493234313358288,0.0036014281899298425,0.0035996730292010893,0.0037093364694661545
448,2.0,0.17073170731707318,0.875,0.003445777298675797,0.0035080601624184306,0.0034098119125683117,0.0027209339440099046,0.003305998629636829,0.003959401917110173,0.0034602602049131144,0.0032010635682088433,0.0034179197377721595
449,2.0,0.17777777777777778,1.0,0.005019339639181545,0.0032739283372924173,0.005155957058446924,0.0055109514395178995,0.003136046212354307,0.005196324599758129,0.005036802102792656,0.006008983228039101,0.005448332943490003
450,2.0,0.19047619047619047,1.0,0.003449657677476946,0.0033886420381234244,0.0035579693449672174,0.002523405290084548,0.004010037883514647,0.003794397130916978,0.003531029405712588,0.003947499033086165,0.0033244025675783174
451,2.0,0.18604651162790697,1.0,0.005248423430979533,0.004825064724567139,0.005100521224287608,0.004889648449448206,0.003007144689275742,0.005319212478518134,0.005324176628539356,0.004361921254551439,0.004930392967950706
452,3.0,0.07692307692307693,0.125,0.002865113555476048,0.002820256949260599,0.0028305683839244186,0.003547053027921095,0.002902820766832043,0.0034456816717085142,0.0028952462181355207,0.0025542965861463283,0.0027235366988173095
453,2.0,0.16666666666666666,0.875,0.003363756203332546,0.00308268261097147,0.003392296679193939,0.00460008555048539,0.002854189414077271,0.0035658748814628933,0.003409272809052044,0.003027117444275267,0.00337706691810147
454,2.0,0.1951219512195122,1.0,0.0038949150490747647,0.0035958693831125853,0.0038627018873788137,0.003134564937774302,0.0025845343405182506,0.003945713763572882,0.00391781943604517,0.003933701514622461,0.0038615172638355646
455,3.0,0.15789473684210525,0.75,0.00720429146771567,0.006112285489904145,0.0073574245183698934,0.006526247149878706,0.0036983288574723118,0.00746475106102584,0.00733547835501729,0.00787416039896988,0.00751502286446053
456,2.0,0.19047619047619047,1.0,0.0055200739754579405,0.0042930129879939685,0.005590495905706705,0.003642641185686828,0.004184164722007847,0.005928099497304739,0.005596281218738604,0.0048273701007722335,0.005566033026674803
457,2.0,0.18604651162790697,1.0,0.004528910356174495,0.004225094266593538,0.004700155877020195,0.0036709004849557873,0.0034123424988802714,0.005463697311521073,0.0046155898753696915,0.0045785853033959425,0.004974464029332597
458,2.0,0.17073170731707318,0.875,0.008956701983838834,0.007775888681450133,0.00920779746506537,0.007088909967986681,0.003450000919586231,0.010428661667063802,0.009064994507180636,0.011126802180797767,0.00864232722366248
459,2.0,0.1702127659574468,1.0,0.005260115812855499,0.005232595888236023,0.005313186760173346,0.004407692074774006,0.0026984472169876523,0.005714151160079718,0.00534769420390258,0.004913963355568997,0.0050553739544648936
460,2.0,0.17777777777777778,1.0,0.0038306803987772165,0.0035484288690542654,0.003998488319393967,0.0024141317871360117,0.004229879168840075,0.00381539520647174,0.003875665536781722,0.0028892451959364246,0.0037800581402814234
461,2.0,0.20512820512820512,1.0,0.004288176360377241,0.003920814326852563,0.00443152081717942,0.002930446150687089,0.0028299523610187437,0.004290540473803576,0.004309749239391291,0.004875920959230475,0.004234216902731774
462,2.0,0.1590909090909091,0.875,0.007580956586267619,0.00785433626492635,0.007683473145333326,0.004362747778452979,0.005203084505511729,0.008986903684335695,0.007672488488622726,0.0069217447775833975,0.008032051386002863
463,2.0,0.2,1.0,0.008893328449477265,0.007531717599670085,0.009171681045132022,0.006846805129203403,0.003930987462968031,0.009584740134801198,0.008973688955637322,0.0078059804458752,0.009274998396074523
464,2.0,0.20512820512820512,1.0,0.0062614790990192576,0.005461545771577004,0.006289787572599898,0.00438306390369127,0.005594626621364712,0.0071292585057414065,0.006377744231264574,0.003982950660730555,0.005958961382703912
465,2.0,0.17391304347826086,1.0,0.0038376260579921504,0.004085972081520714,0.003960819872141454,0.002382777705226701,0.0016739255055198195,0.004341232103728179,0.003948176933601261,0.0036212555188580246,0.004172302435830377
466,3.0,0.2,0.875,0.006951244864499717,0.006167354696132506,0.00699565162002966,0.003321367692750879,0.0057109295841614996,0.008239383609062123,0.006942058062537022,0.00537436731298318,0.006530122265976669
467,2.0,0.13513513513513514,0.625,0.004649442873579036,0.0046045308619183075,0.004880265079254042,0.004295186691496103,0.001917439147189732,0.004955020749889705,0.004713322685670668,0.003786990199783209,0.004752094534103101
468,3.0,0.22580645161290322,0.875,0.006241520137935196,0.005824514044100936,0.0063841501444661585,0.004849407451014124,0.003789992660257066,0.006733217808369013,0.006321427169409406,0.0049307043197026395,0.0059680836484346175
469,3.0,0.25,0.875,0.005151580715702897,0.005485056075125763,0.005174327924359597,0.0035042405589692893,0.00461132689010397,0.005679803092888377,0.0052007429342758454,0.0049192930916993945,0.00496991888361928
470,2.0,0.17073170731707318,0.875,0.004106660400609274,0.004471479119600131,0.004181184961246566,0.0037921208464400135,0.0026206409445130607,0.004563801324266891,0.004143118838441976,0.00480102204491718,0.0037677183458526766
471,2.0,0.1590909090909091,0.875,0.0024980791406759273,0.0026495696136267523,0.002564000378695114,0.0026651539655230486,0.0028278464144985494,0.0024031940973179363,0.0024753882141832152,0.0025696371960158286,0.002761040610842277
472,2.0,0.19047619047619047,1.0,0.005787652144080241,0.005191958956356026,0.005802619870340558,0.004368896951640152,0.003187051304039787,0.006123752980115816,0.005940753758305133,0.004644231623902886,0.006034441831115759
473,3.0,0.2631578947368421,0.625,0.008310420269227995,0.007579061216722454,0.008434884105489435,0.0037947151676046894,0.004647916113514142,0.009263661509913148,0.008411603646338679,0.007118765928947858,0.00907789892495545
474,3.0,0.35,0.875,0.007092563739213171,0.0058784713442089406,0.007017352083148204,0.0035087976658547335,0.006817599617080625,0.007692028571732829,0.0071895856143338955,0.005193395686768555,0.0062685692955462636
475,3.0,0.3684210526315789,0.875,0.004254002513962875,0.0042348574532281085,0.004279790388747584,0.003692374633659173,0.0028940141344265167,0.004345374231396375,0.0042967320643438845,0.004481529727440088,0.004316950261325868
476,2.0,0.19047619047619047,1.0,0.006058601362178407,0.005470804204417452,0.006161575364781219,0.004522268886748694,0.004330473402813736,0.006408179533400363,0.006029551151755161,0.005721095129399575,0.0065660977977875686
477,2.0,0.1702127659574468,1.0,0.0052737431517357915,0.004637995467557788,0.0052190717379807525,0.0037441617906373353,0.002846822906493854,0.006086072401404197,0.0053595201959003936,0.005111257387414972,0.004830354657639739
478,2.0,0.175,0.875,0.004653248989440781,0.004678530338241183,0.004695319588714443,0.002897119974380628,0.003131539356129817,0.005594850020154161,0.0046917268957951536,0.004375380985394094,0.004936360089061252
479,2.0,0.18604651162790697,1.0,0.005532485495470622,0.005688543322749797,0.0055051944992095675,0.004277337031615631,0.003324285766618871,0.00614131051332448,0.0056556674141546425,0.004077110067355815,0.00497419590747093
480,2.0,0.21621621621621623,1.0,0.0051018306194233224,0.004808646657208901,0.005125451353208363,0.005045269406224176,0.0029080123366634785,0.0058668152565234735,0.005117941518307458,0.00559849467244441,0.005521104540344731
481,2.0,0.17391304347826086,1.0,0.0043394019076760555,0.004077208916619769,0.004302549874237989,0.004136740483795831,0.0018781754091797276,0.0045115149695943305,0.00443991341969787,0.0038441714763705493,0.004642989035934178
482,2.0,0.17391304347826086,1.0,0.005515609667410073,0.004456229056946408,0.00563274586795607,0.0035400964242721326,0.004670675585528972,0.0063392990749684686,0.005592596558224578,0.004894046038449536,0.0056514814280646634
483,2.0,0.18181818181818182,1.0,0.003100404339949368,0.003010103361885721,0.00300933007001523,0.002395052694912463,0.0028414889787579133,0.0035676424452624612,0.003128355158890775,0.003439785565646742,0.0030316020485583206
484,2.0,0.2,1.0,0.009245834910838378,0.007669398985175722,0.009551230129459238,0.008660383477967496,0.0030528020917015013,0.008884150178996766,0.009410109507862193,0.009929570400877082,0.009837181507767663
485,2.0,0.1590909090909091,0.875,0.0040541008643783,0.004409232408891161,0.004179138286092826,0.003491425604414549,0.004007905313597795,0.003584634092410869,0.004083712931634531,0.003932010285703357,0.003936737876903363
486,2.0,0.16666666666666666,0.875,0.003984473537785438,0.0039501686310744015,0.004032755161439758,0.0033877850318790597,0.003034017157513104,0.004367035333731979,0.00399080016793755,0.0041449883983814785,0.003914962100548066
487,2.0,0.15384615384615385,0.75,0.0024579319742618943,0.00217864236217852,0.0025354548171702823,0.002565715421415116,0.0019453628001496104,0.0024272025025260735,0.0024796268111429206,0.0026933630097686146,0.0028603755174272123
488,3.0,0.21052631578947367,1.0,0.0026698815211763454,0.0023104024910574096,0.002632313932051999,0.0025077457479952153,0.002556274975240794,0.0030372539787547692,0.002743269430395014,0.0024190160222556803,0.0027692761896845764
489,3.0,0.4444444444444444,1.0,0.004750920158296329,0.003962079354061256,0.004351264298659906,0.0038659045692280205,0.00421978057559321,0.005378178256173156,0.004815883229532071,0.003900758236021538,0.004014988673577943
490,3.0,0.25,0.875,0.006640083838795484,0.005562745801130364,0.006557441027649472,0.004202082516260267,0.004843946500132915,0.0074273869986117395,0.006701833829831056,0.005338896451384431,0.006464037407518395
491,2.0,0.1794871794871795,0.875,0.005034484394179196,0.004047218710290108,0.005015542167173461,0.004044487262164452,0.004413646485847936,0.005442630871820256,0.005065642594452999,0.004767832693758553,0.004626589177908295
492,2.0,0.18181818181818182,1.0,0.00438648044922227,0.004324980815376843,0.004318636000601141,0.0038910197928059722,0.003380340800999481,0.005032007898792825,0.004412611831820026,0.003690917815164308,0.0032606350505845496
493,2.0,0.16666666666666666,0.875,0.002913745759676839,0.0030086686372174207,0.0028955756619975844,0.0031211238042527603,0.002404586118803944,0.0032567798555125193,0.002950851523283205,0.0022971029041613947,0.003065873242121061
494,2.0,0.21621621621621623,1.0,0.005845657690645024,0.005937512691322941,0.005984028042567098,0.00380636361190605,0.004465699960798965,0.0060031994731742965,0.005914933791707517,0.005027831110039181,0.0062974474686472185
495,2.0,0.17777777777777778,1.0,0.005600025838136061,0.004368068678184488,0.00566182922395679,0.0034476991514686443,0.003962503640575496,0.0058577008621593235,0.005664618304665046,0.0050563943000418955,0.005611201728148047
496,2.0,0.16666666666666666,0.875,0.003957106425323464,0.0033263252744490054,0.004047342714884629,0.003216268751765183,0.0030713616853951502,0.004316936079300561,0.003995312359084529,0.003778758730413979,0.003784375747752656
497,2.0,0.17777777777777778,1.0,0.0050854788564594,0.004480497055399403,0.005072198327810956,0.005072194900205272,0.004259320487511639,0.005336790090698589,0.00509993600218244,0.004501544888826401,0.005830176503736735
498,3.0,0.1794871794871795,0.875,0.006179665060692288,0.006261314128847361,0.006253867798960291,0.0037747580288192716,0.0031449321414594713,0.0062776159395795976,0.006287503286630729,0.004732660129287715,0.006787537169613289
499,3.0,0.1891891891891892,0.875,0.004254381368882134,0.004086900094007006,0.004237975399115908,0.002300216777880085,0.00371318374590566,0.004492756352976271,0.0043384859149584775,0.004419685625161197,0.0037729666433010266
